Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
weapons/127mm_ingwe/short;ZT3A2;ZT3A2;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_iTOW_launcher_user_cannon;BGM-71C I-TOW ATGM;BGM-71C I-TOW ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_BGM_71_tow_launcher_user_cannon;BGM-71 TOW ATGM;BGM-71 TOW ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_bgm_71_tow_begleitpanzer_launcher_user_cannon;BGM-71 TOW ATGM;BGM-71 TOW ATGM;same;;;;;;;;;;;;;;;;;;;;
127mm_i_tow;I-TOW;I-TOW;same;;;;;;;;;;;;;;;;;;;;
152mm_tow_2;TOW-2;TOW-2;same;;;;;;;;;;;;;;;;;;;;
152mm_tow_2a;TOW-2A;TOW-2A;same;;;;;;;;;;;;;;;;;;;;
127mm_tow_2b;TOW-2B;TOW-2B;same;;;;;;;;;;;;;;;;;;;;
weapons/103mm_milan_launcher_user_cannon;MILAN ATGM;MILAN ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/103mm_MILAN_rocket_launcher;MILAN ATGM;MILAN ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/103mm_MILAN_rocket_launcher/short;MILAN;MILAN;same;;;;;;;;;;;;;;;;;;;;
weapons/103_milan/short;MILAN;MILAN;same;;;;;;;;;;;;;;;;;;;;
103_milan;MILAN;MILAN;same;;;;;;;;;;;;;;;;;;;;
weapons/120mm_122TM_user_cannon;120 mm No.617 L/48 cannon;120mm Cannon Type 71;trim;;;;;;;;;;;;;;;;;;;;
120mm_122tm_he;120-HE;120-HE;same;;;;;;;;;;;;;;;;;;;;
120mm_122tm_steel;120-I;120-I;same;;;;;;;;;;;;;;;;;;;;
120mm_122tm_tungsten;120-II;120-II;same;;;;;;;;;;;;;;;;;;;;
120mm_122tm_heat;120-HEAT-FS;120-HEAT;trim;;;;;;;;;;;;;;;;;;;;
weapons/120mm_302_atgm_rocket_launcher;J-302 ATGM;302 Anti-tank Missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/120mm_302_atgm_rocket_launcher/short;J-302;302 ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/atgm_302/short;J-302;302 ATGM;nice;;;;;;;;;;;;;;;;;;;;
atgm_302;J-302 ATGM;302 Anti-tank Missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/115mm_MILAN_2_rocket_launcher;MILAN 2 ATGM;MILAN 2 ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/115mm_MILAN_2_rocket_launcher/short;MILAN 2;MILAN 2;same;;;;;;;;;;;;;;;;;;;;
weapons/115_milan_2/short;MILAN 2;MILAN;trim;;;;;;;;;;;;;;;;;;;;
115_milan_2;MILAN 2;MILAN 2;same;;;;;;;;;;;;;;;;;;;;
weapons/152mm_Type_79_launcher_user_cannon;Type 79 ATGM;Type 79 ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/152mm_Type_79_launcher_user_cannon/short;Type 79;Type 79;same;;;;;;;;;;;;;;;;;;;;
type_79_asm;Type 79 ASM;Type 79 ASM;same;;;;;;;;;;;;;;;;;;;;
weapons/type_79_asm/short;Type 79 ASM;Type 79 ASM;same;;;;;;;;;;;;;;;;;;;;
weapons/152mm_type_79_rocket_launcher;Type 79 Jyu-MAT ATGM;Type 79 ATGM;trim;;;;;;;;;;;;;;;;;;;;
weapons/152mm_type_79_rocket_launcher/short;Type 79;Type 79;same;;;;;;;;;;;;;;;;;;;;
type_79_atgm;Type 79;Type 79;same;;;;;;;;;;;;;;;;;;;;
weapons/type_79_atgm/short;Type 79;Type 79;same;;;;;;;;;;;;;;;;;;;;
weapons/130mm_9M114_launcher_user_cannon;9K114 Shturm ATGM;9M114 ATGM;trim;;;;;;;;;;;;;;;;;;;;
weapons/130mm_Starstreak_hvm_launcher_user_cannon;Starstreak HVM SAM;Starstreak HVM SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/163mm_roland_2_launcher_user_cannon;Roland SAM;Roland SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/163mm_roland_launcher_user_cannon;Roland SAM;Roland SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/239mm_9M331_user_cannon;9K331 SAM;9M331 SAM;nice;;;;;;;;;;;;;;;;;;;;
weapons/239mm_HQ_17_user_cannon;HQ17 SAM;HQ17 SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/209mm_9M33A3_launcher_user_cannon;9K33M3 Osa-AKM SAM;9M33M3 SAM;trim;;;;;;;;;;;;;;;;;;;;
weapons/163mm_vt_1_launcher_user_cannon;VT1 SAM;VT1 SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/163mm_roland_vt_1_launcher_user_cannon;Roland SAM;Roland SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/180mm_IRIS_T_SL_user_cannon;IRIS-T SLM SAM;IRIS-T SLM SAM;same;;;;;;;;;;;;;;;;;;;;
us_iris_t_sl;IRIS-T SLM;IRIS-T SL;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_iris_t_sl/short;IRIS-T SLM;IRIS-T SLM;same;;;;;;;;;;;;;;;;;;;;
us_iris_t;Rbs 98;RBS 98;nice;;;;;;;;;;;;;;;;;;;;
165mm_vt_1;VT1;VT1;same;;;;;;;;;;;;;;;;;;;;
weapons/165mm_vt_1/short;VT1;VT1;same;;;;;;;;;;;;;;;;;;;;
weapons/178mm_sl_amraam_user_cannon;AIM-120 SAM;AIM-120 SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_aim_9x_user_cannon;AIM-9X SAM;AIM-9X SAM;same;;;;;;;;;;;;;;;;;;;;
weapons/152mm_MIM146_launcher_user_cannon;MIM-146 AT/SAM;MIM146 ATGM/SAM;nice;;;;;;;;;;;;;;;;;;;;
weapons/127mm_bgm_71c_itow_rocket_launcher;BGM-71C I-TOW ATGM;BGM-71C I-TOW ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_bgm_71c_itow_rocket_launcher/short;BGM-71C;BGM-71C I-TOW;nice;;;;;;;;;;;;;;;;;;;;
weapons/127mm_bgm_71c_itow_rocket_launchr_user_cannon;BGM-71C I-TOW ATGM;BGM-71C I-TOW ATGM;same;;;;;;;;;;;;;;;;;;;;
weapons/127mm_bgm_71c_itow_rocket_launchr_user_cannon/short;BGM-71C;BGM-71C I-TOW;nice;;;;;;;;;;;;;;;;;;;;
weapons/127_bgm_71_itow/short;I-TOW;BGM-71C I-TOW;nice;;;;;;;;;;;;;;;;;;;;
127_bgm_71_itow;I-TOW;I-TOW;same;;;;;;;;;;;;;;;;;;;;
weapons/75mm_43M_user_cannon;75 mm 43M cannon;75 mm 43.M cannon;nice;;;;;;;;;;;;;;;;;;;;
75mm_43m;43M páncélgránát;43.M páncélgránát;nice;;;;;;;;;;;;;;;;;;;;
75mm_43m_he;43M repeszgránát;43.M repeszgránát;nice;;;;;;;;;;;;;;;;;;;;
75mm_43m_heat;43M páncélrobbantógránát;43.M páncélrobbantó gránát;nice;;;;;;;;;;;;;;;;;;;;
weapons/75mm_41M_user_cannon;75 mm 41M cannon;75 mm 41.M cannon;nice;;;;;;;;;;;;;;;;;;;;
75mm_42m;42M;42.M;nice;;;;;;;;;;;;;;;;;;;;
75mm_42_38m;42/38M;42/38.M;nice;;;;;;;;;;;;;;;;;;;;
75mm_42_36m;42/36M;42/36.M;nice;;;;;;;;;;;;;;;;;;;;
weapons/57mm_Bofors_L70_Mk_1_user_cannon;57 mm Bofors L/70 Mk.1 cannon;57 mm Bofors L/70 Mk.1 cannon;same;;;;;;;;;;;;;;;;;;;;
57_438mm_ap;57 mm AP-T;57х438 AP-T;nice;;;;;;;;;;;;;;;;;;;;
57_438mm_he;57 mm HE-T;57х438 HE-T;nice;;;;;;;;;;;;;;;;;;;;
57_438mm_he_vt;57 mm HE-VT;57х438 HE-VT;nice;;;;;;;;;;;;;;;;;;;;
57_438mm_sap;57 mm SAP-T;57х438 SAP-T;nice;;;;;;;;;;;;;;;;;;;;
apds_fs_long_tank/name;Armor-piercing fin-stabilized discarding sabot (L20/30 DU);Armor-Piercing Fin-Stabilized Discarding Sabot shot;trim;;;;;;;;;;;;;;;;;;;;
apds_fs_long_tank/name/short;APFSDS;APFSDS;same;;;;;;;;;;;;;;;;;;;;
apds_fs_tungsten_caliber_fins_tank/name;Armor-piercing fin-stabilized discarding sabot (L15/20 WA);Armor-Piercing Fin-Stabilized Discarding Sabot shot;trim;;;;;;;;;;;;;;;;;;;;
apds_fs_tungsten_caliber_fins_tank/name/short;APFSDS;APFSDS;same;;;;;;;;;;;;;;;;;;;;
apds_fs_long_l30_tank/name;Armor-piercing fin-stabilized discarding sabot (L30 DU);Armor-Piercing Fin-Stabilized Discarding Sabot shot;trim;;;;;;;;;;;;;;;;;;;;
apds_fs_long_l30_tank/name/short;APFSDS;APFSDS;same;;;;;;;;;;;;;;;;;;;;
he_frag_fs_tank/name;High-explosive fragmentation;High-explosive fragmentation shell;nice;;;;;;;;;;;;;;;;;;;;
he_frag_fs_tank/name/short;HE;HE;same;;;;;;;;;;;;;;;;;;;;
weapons/7_62mm_PKT_beltfed_user_machinegun;7.62 mm PKT machine gun;7.62 mm PKT machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/7_62mm_PKT_user_machinegun;7.62 mm PKT machine gun;7.62 mm PKT machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/7_62mm_PKTM_user_machinegun;7.62 mm PKTM machine gun;7.62 mm PKTM machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/7_62mm_PKMB_user_machinegun;7.62 mm PKMB machine gun;7.62 mm PKMB machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M14_rocket_launcher;9K11 ATGM;9M14 ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M14_rocket_launcher/short;9K11;9M14;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M14/short;9M14;9M14;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_hj_73_rocket_launcher;HJ-73 ATGM;HJ-73;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_hj_73_rocket_launcher/short;HJ-73;HJ-73 ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_hj_73/short;HJ-73;HJ-73 ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_AFT_07_rocket_launcher;HJ-73E ATGM;HJ-73E;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_AFT_07_rocket_launcher/short;HJ-73E;HJ-73E ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/120_aft_07/short;HJ-73E;HJ-73E ATGM;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A26_user_cannon;125 mm 2A26 cannon;125 mm 2A26 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_2_user_cannon;125 mm 2A46-2 cannon;125 mm 2A46M-1 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M5_T_90A_user_cannon;125 mm 2A46M-5 cannon;125 mm 2A46M-5 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M5_user_cannon;125 mm 2A46M-5 cannon;125 mm 2A46M-5 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M5_t_90s_bheeshma_user_cannon;125 mm 2A46M-5 cannon;125 mm 2A46M cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M1_user_cannon;125 mm 2A46M cannon;125 mm 2A46M cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M1_T_80U_user_cannon;125 mm 2A46M-1 cannon;125 mm 2A46M-1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M1_T_80UK_user_cannon;125 mm 2A46M-1 cannon;125 mm 2A46M-1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M1_T_80U_e1_user_cannon;125 mm 2A46M-4 cannon;125 mm 2A46M-4 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46_M1_T_80BVM_user_cannon;125 mm 2A46M-4 cannon;125 mm 2A46M-1 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_2A46MS_user_cannon;125 mm 2A46MS cannon;125 mm 2A46MS cannon;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm42m;3BM42M;3BM42M;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm46;3BM46;3BM46;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm60;3BM60;3BM60;same;;;;;;;;;;;;;;;;;;;;
125mm_tapna;TAPNA;TAPNA;same;;;;;;;;;;;;;;;;;;;;
120_aft_07;HJ-73E;HJ-73E;same;;;;;;;;;;;;;;;;;;;;
125mm_hj_73;HJ-73;HJ-73;same;;;;;;;;;;;;;;;;;;;;
125mm_hj_73e;HJ-73E;HJ-73E;same;;;;;;;;;;;;;;;;;;;;
weapons/7_62mm_maxim_garford_user_machinegun;7.62 mm Maxim machine gun;7.62 mm Maxim`s machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/7_92mm_mg08_user_machinegun;7.92 mm MG 08;7.92 mm MG08 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/57mm_qf_6pdr_user_cannon;57 mm OQF 6Pr Hotchkiss Mk.I cannon;57 mm 6pdr OQF Hotchkiss Mk.I cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/57mm_maxim_nordenfelt_user_cannon;57 mm Maxim-Nordenfelt cannon;57 mm Maxim-Nordenfelt cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/75mm_1897_user_cannon;75 mm Mle1897 cannon;75 mm Mle 1897 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_1910_16_user_cannon;76.2 mm Model 1910 cannon;76.2 mm Model 1910 cannon;same;;;;;;;;;;;;;;;;;;;;
76mm_1910_shrapnel;76 mm Shrapnel;76 mm Shrapnel;same;;;;;;;;;;;;;;;;;;;;
76mm_1910_he;76 mm Granata;76 mm Granata;same;;;;;;;;;;;;;;;;;;;;
57mm_qf_ap;QF AP;QF AP;same;;;;;;;;;;;;;;;;;;;;
57mm_qf_he;QF HE;QF HE;same;;;;;;;;;;;;;;;;;;;;
57mm_gr_p;Gr.m.P.;Gr.m.P.;same;;;;;;;;;;;;;;;;;;;;
57mm_gr;Gr.;Gr.;same;;;;;;;;;;;;;;;;;;;;
weapons/125mm_hj_73e/short;HJ-73E;HJ-73E;same;;;;;;;;;;;;;;;;;;;;
125mm_9m_119m1;9M119M1 Refleks-M;9M119M1;trim;;;;;;;;;;;;;;;;;;;;
125mm_3bm42;3BM42;3BM42;same;;;;;;;;;;;;;;;;;;;;
125mm_practice;3P11;3P11;same;;;;;;;;;;;;;;;;;;;;
125mm_9m_112;9M112 Kobra;9M112;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9m_112/short;9M112;9M112;same;;;;;;;;;;;;;;;;;;;;
125mm_9m_119;9M119 Refleks;9M119;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9m_119/short;9M119;9M119;same;;;;;;;;;;;;;;;;;;;;
125mm_3bk_12m;3BK12M;3BK12M;same;;;;;;;;;;;;;;;;;;;;
125mm_3bk_18m;3BK18M;3BK18M;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm9;3BM9;3BM9;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm12;3BM12;3BM12;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm15;3BM15;3BM15;same;;;;;;;;;;;;;;;;;;;;
125mm_3bm22;3BM22;3BM22;same;;;;;;;;;;;;;;;;;;;;
125mm_3of_19;3OF19;3OF19;same;;;;;;;;;;;;;;;;;;;;
125mm_3of_26;3OF26;3OF26;same;;;;;;;;;;;;;;;;;;;;
125mm_3of_26_edkv;3OF26 EDKV;3OF26 EDKV;same;;;;;;;;;;;;;;;;;;;;
125mm_9M14;9M14M;9М14M;nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M113_rocket_launcher;9K111-1 ATGM;"9M113 ""Konkurs"" ATGM";nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9m113_launcher_user_cannon;9K111-1 ATGM;"9M113 ""Konkurs"" ATGM";nice;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M113_rocket_launcher/short;9K111-1;9M113;trim;;;;;;;;;;;;;;;;;;;;
weapons/125mm_9M113/short;9M113;9M113;same;;;;;;;;;;;;;;;;;;;;
125mm_9M113;9M113;9М113;nice;;;;;;;;;;;;;;;;;;;;
105mm_m735;M735;M735;same;;;;;;;;;;;;;;;;;;;;
105mm_m456a2;M456A1;M456A2;nice;;;;;;;;;;;;;;;;;;;;
105mm_m774;M774;M774;same;;;;;;;;;;;;;;;;;;;;
105mm_c76a1;C76A1;C76A1;same;;;;;;;;;;;;;;;;;;;;
105mm_m833;M833;M833;same;;;;;;;;;;;;;;;;;;;;
weapons/100mm_D50_user_cannon;100 mm D-50 cannon;100 mm D-50 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/152mm_XM150E5_KPz_user_cannon;152 mm XM150E5 gun/launcher (Rh);152 mm XM150E5 gun/launcher;trim;;;;;;;;;;;;;;;;;;;;
weapons/152mm_XM150E5_user_cannon;152 mm XM150E5 gun/launcher (GM);152 mm XM150E5 gun/launcher;trim;;;;;;;;;;;;;;;;;;;;
weapons/152mm_XM150E6_user_cannon;152 mm XM150E6 gun/launcher;152 mm XM150E6 gun/launcher;same;;;;;;;;;;;;;;;;;;;;
152mm_xm410e1;XM410E1;XM410E1;same;;;;;;;;;;;;;;;;;;;;
152mm_mgm_61c;MGM-51C Shillelagh;MGM-51C;trim;;;;;;;;;;;;;;;;;;;;
152mm_xm578e1;XM578E1;XM578E1;same;;;;;;;;;;;;;;;;;;;;
weapons/106mm_Type_60B_user_cannon;105 mm Type 60(B) recoilless rifle;106 mm Recoilless Rifle Type 60 (B);nice;;;;;;;;;;;;;;;;;;;;
weapons/106mm_M40A1C_T114_user_cannon;105 mm M40A1C recoilless rifle (auto);106 mm Recoilless Rifle M40A1C;trim;;;;;;;;;;;;;;;;;;;;
weapons/73mm_2A28_user_cannon;73 mm 2A28 cannon;73 mm 2A28 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/73mm_Type_85_user_cannon;73 mm ZPT85 cannon;73 mm Type 86 cannon;nice;;;;;;;;;;;;;;;;;;;;
73mm_type_85_heat;DYP-73;DYP-73;same;;;;;;;;;;;;;;;;;;;;
73mm_type_85_he;DYS-73;DYS-73;same;;;;;;;;;;;;;;;;;;;;
73mm_og_9;OG-9;OG-9;same;;;;;;;;;;;;;;;;;;;;
73mm_pg_9;PG-9;PG-9;same;;;;;;;;;;;;;;;;;;;;
weapons/106mm_M40A1C_user_cannon;105 mm M40A1C recoilless rifle;106 mm Recoilless Rifle M40A1C;nice;;;;;;;;;;;;;;;;;;;;
weapons/100mm_Type69_user_cannon;100 mm Type 69 cannon;100 mm Type 69 cannon;same;;;;;;;;;;;;;;;;;;;;
100mm_1_72_13;Type 73 HEAT-FS;1-72-13 HEAT-FS;nice;;;;;;;;;;;;;;;;;;;;
100mm_1_72_85;Type 71 APDS;Type 71 APDS-FS;nice;;;;;;;;;;;;;;;;;;;;
100mm_1_71_74;Type 71 HE;Type 71 HE;same;;;;;;;;;;;;;;;;;;;;
weapons/100mm_Type69_II_user_cannon;100 mm Type 69-II cannon;100 mm Type 69-II cannon;same;;;;;;;;;;;;;;;;;;;;
100mm_type1973;Type 73 HEAT-FS;Type 73 HEAT-FS;same;;;;;;;;;;;;;;;;;;;;
type_44_he;Type 44 HE;Type 44 HE;same;;;;;;;;;;;;;;;;;;;;
type_44_ap;Type 44 AP;Type 44 AP;same;;;;;;;;;;;;;;;;;;;;
40mm_mk_i_navy;Shell Mk.I;Mk.I (Navy);nice;;;;;;;;;;;;;;;;;;;;
120mm_mark_va;4.7 in Mk.VA;4.7 inch SAP Mk.VA;nice;;;;;;;;;;;;;;;;;;;;
120mm_mark_viia;4.7 in Mk.VIIA;4.7 inch HE Mk.VIIA;nice;;;;;;;;;;;;;;;;;;;;
120mm_mark_viia_df;4.7 in Mk.VIIA Tf;4.7 inch HE-TF Mk.VIIA;nice;;;;;;;;;;;;;;;;;;;;
120mm_mark_viia_vt;4.7 in Mk.VIIA VT;4.7 inch HE-VT Mk.VIIA;nice;;;;;;;;;;;;;;;;;;;;
weapons/130mm_50_b13_1936_naval_user_cannon;130 mm/50 Pattern 1936 gun, mount B-13;130 mm/50 B-13 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/76mm_55_34k_naval_user_cannon;76 mm/55 Pattern 1935 gun, mount 34-K;76 mm/55 34-K cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/102mm_45_4in_qf_mark16_21_naval_user_cannon;4-inch/45 QF Mk.XVI gun;4 inch/45 Mark XVI cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/120mm_45_4_7in_mark12_cp19_mount_naval_user_cannon;4.7-inch/45 QF Mk.XII gun, mount CPXIX;4.7 inch/45 Mk.XII cannon, CPXIX mounting;nice;;;;;;;;;;;;;;;;;;;;
weapons/120mm_45_qf_mk12_mount_cp17_single_naval_user_cannon;4.7-inch/45 QF Mk.XII gun, mount CPXVII;4.7 inch/45 Mk.XII cannon, СPXVII mounting;nice;;;;;;;;;;;;;;;;;;;;
weapons/120mm_40_qf_mk12_mount_ha_single_naval_user_cannon;4.7-inch/40 QF Mk.XII gun;4.7 inch/40 Mk.XII cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_533mm_21in_mark16_torpedo;21-inch Mark 16 torpedo;533 mm Mk.16 torpedo;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_533mm_21in_mark16_torpedo/short;Mk 16;Mk.16;nice;;;;;;;;;;;;;;;;;;;;
76mm_naval_he;76 mm HE;76 mm HE;same;;;;;;;;;;;;;;;;;;;;
40mm_HF_MKII_TL;40 mm Mk.II SD;40 mm HE-T;trim;;;;;;;;;;;;;;;;;;;;
40mm_M81_AP;40 mm M81;40 mm AP-T;nice;;;;;;;;;;;;;;;;;;;;
20x138B;20 mm AP;20 mm AP;same;;;;;;;;;;;;;;;;;;;;
81mm_he_m43a1;M43A1;M43A1;same;;;;;;;;;;;;;;;;;;;;
weapons/60mm_smoke_mortar_launcher;60 mm smoke mortar;Smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/60mm_smoke_mortar_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/91mm_germ_smoke_mortar_launcher;91 mm smoke mortar;Smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/91mm_germ_smoke_mortar_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/91mm_germ_smoke_grenade_launcher;91 mm smoke grenade launcher;Smoke grenade launcher;trim;;;;;;;;;;;;;;;;;;;;
weapons/91mm_germ_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/50mm_uk_smoke_mortar_launcher;50 mm smoke mortar;Smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/50mm_uk_smoke_mortar_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_germ_smoke_mortar_launcher;66 mm smoke mortar;Smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_germ_smoke_mortar_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_germ_smoke_candle_launcher;66 mm smoke candle launcher;Smoke grenade launcher;trim;;;;;;;;;;;;;;;;;;;;
weapons/66mm_germ_smoke_candle_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher;76 mm smoke grenade launcher;76 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher_single;76 mm smoke grenade launcher;76 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher_single/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher_ru251;76 mm smoke grenade launcher;76 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_nato_smoke_grenade_launcher_ru251/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_modern_smoke_grenade_launcher;76 mm smoke grenade launcher;76 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_modern_smoke_grenade_launcher/short;☁;smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/60mm_modern_smoke_grenade_launcher;60 mm smoke grenade launcher;60 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/60mm_modern_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_modern_germ_smoke_grenade_launcher;76 mm smoke grenade launcher;76 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_modern_germ_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_uk_smoke_grenade_launcher;66 mm smoke grenade launcher;66 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_uk_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_us_smoke_grenade_launcher;66 mm smoke grenade launcher;66 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_us_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_smoke_grenade_launcher;66 mm smoke grenade launcher;66 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/66mm_modern_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_modern_smoke_grenade_launcher;40 mm smoke grenade launcher;40 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/40mm_modern_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_type_90_modern_smoke_grenade_launcher;66 mm smoke grenade launcher;66 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/66mm_type_90_modern_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_uk_smoke_grenade_launcher;66 mm smoke grenade launcher;66 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/66mm_uk_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_smoke_grenade_launcher_m60a2;63 mm M226 grenade launcher;76 mm smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/66mm_smoke_grenade_launcher_m60a2/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
76mm_howitzer_shell_smoke;Smoke☁;3-inch Smoke;nice;;;;;;;;;;;;;;;;;;;;
76mm_smoke_grenade;Smoke grenade;Smoke grenade;same;;;;;;;;;;;;;;;;;;;;
