Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
hud/TWS BST;TWS BST;BST PD;trim;;;;;;;;;;;;;;;;;;;
hud/TWS VSL;TWS VSL;VSL PD;trim;;;;;;;;;;;;;;;;;;;
hud/TWS track;TWS TRK;TRK PD;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN standby;TWS HDN;TWS HDN;same;;;;;;;;;;;;;;;;;;;
hud/TWS HDN search;TWS HDN SRC;TWS HDN;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN acquisition;TWS HDN ACQ;ACQ PD HDN;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN ACM;TWS HDN ACM;ACM PD HDN;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN BST;TWS HDN BST;BST PD HDN;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN VSL;TWS HDN VSL;VSL PD HDN;trim;;;;;;;;;;;;;;;;;;;
hud/TWS HDN track;TWS HDN TRK;TRK PD;trim;;;;;;;;;;;;;;;;;;;
hud/TWS GTM standby;GMTI TWS;TWS GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM search;GMTI TWS;TWS GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM acquisition;GMTI ACQ;ACQ GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM ACM;GMTI ACM;ACM GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM BST;GMTI BST;BST GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM VSL;GMTI VSL;VSL GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/TWS GTM track;GMTI TRK;TRK GMTI;nice;;;;;;;;;;;;;;;;;;;
hud/IRST standby;IRST;IRST;same;;;;;;;;;;;;;;;;;;;
hud/IRST search;IR SRC;SRC IR;nice;;;;;;;;;;;;;;;;;;;
hud/IRST acquisition;IR ACQ;ACQ IR;nice;;;;;;;;;;;;;;;;;;;
hud/IRST ACM;IR ACM;ACM IR;nice;;;;;;;;;;;;;;;;;;;
hud/IRST HMD;IR HMS;HMS IR;nice;;;;;;;;;;;;;;;;;;;
hud/IRST track;IR TRK;TRK IR;nice;;;;;;;;;;;;;;;;;;;
hud/air_search;A-A;A-A;same;;;;;;;;;;;;;;;;;;;
hud/ground_search;A-G;A-G;same;;;;;;;;;;;;;;;;;;;
hud/track memory;TRK MEM;TRK MEM;same;;;;;;;;;;;;;;;;;;;
hud/iog;IOG;IOG;same;;;;;;;;;;;;;;;;;;;
hud/iog_dl;IOG+DL;IOG+DL;same;;;;;;;;;;;;;;;;;;;
hud/commanderViewAimMode;AIM MODE;AIM MODE;same;;;;;;;;;;;;;;;;;;;
hud/autoTargetTracking;ATT;ATT;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_SHORT;AGM;AGM;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_STANDBY;AGM;AGM;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_WARM_UP;AGM PWR;AGM PWR;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_LOCK;AGM ACQ;AGM ACQ;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_TRACK;AGM TRACK;AGM TRACK;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_TRACK_POINT;AGM POINT;AGM POINT;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AGM_LOCK_AFTER_LAUNCH;AGM ACQ-AL;AGM;trim;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_SHORT;AAM;AAM;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_STANDBY;AAM;AAM;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_WARM_UP;AAM PWR;AAM PWR;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_LOCK;AAM ACQ;AAM ACQ;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_TRACK;AAM TRACK;AAM TRACK;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_AAM_LOCK_AFTER_LAUNCH;AAM ACQ-AL;AAM;trim;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_SHORT;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_STANDBY;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_WARM_UP;GBU PWR;GBU PWR;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_LOCK;GBU ACQ;GBU ACQ;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_TRACK;GBU TRACK;GBU TRACK;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_POINT_TRACK;GBU POINT;GBU POINT;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_GUIDED_BOMBS_LOCK_AFTER_LAUNCH;GBU ACQ-AL;GBU;trim;;;;;;;;;;;;;;;;;;;
hints/penalty_time;Penalty time +{timeSec} sec.;Penalty time +{timeSec} sec.;same;;;;;;;;;;;;;;;;;;;
hints/bonus_time;Bonus time {timeSec} sec.;Bonus time {timeSec} sec.;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_CCIP;CCIP;CCIP;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_CCRP;CCRP;CCRP;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_CCIP_CCRP;CCIP/CCRP;CCIP/CCRP;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_WEAPON_MODE_AUTO;AUTO;AUTO;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_WEAPON_MODE_GYRO;GYRO;GYRO;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_AUTO;AUTO;AUTO;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_AUTO/CCIP;AUTO/CCIP;AUTO/CCIP;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_MODE_GYRO;GYRO;GYRO;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_STANDBY;STBY;;trim;;;;;;;;;;;;;;;;;;;
HUD/TXT_WARM_UP;PWR;PWR;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_LOCK;ACQ;ACQ;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_TRACK;TRACK;TRACK;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_TRACK_POINT;POINT;POINT;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_NO_LOCK_AFTER_LAUNCH;BLKD;BLKD;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_LOCK_AFTER_LAUNCH;READY;READY;same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_OPEN_INDICATION;(OPEN);(OPEN);same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_CLOSED_INDICATION;(CLSD);(CLSD);same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_OPENING_INDICATION;(OPNG);(OPNG);same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_CLOSING_INDICATION;(CLSNG);(CLSNG);same;;;;;;;;;;;;;;;;;;;
HUD/ALL_GUNS;All guns;All guns;same;;;;;;;;;;;;;;;;;;;
HUD/ALL_MACHINE_GUNS;Machine guns;Machine guns;same;;;;;;;;;;;;;;;;;;;
HUD/ALL_CANNONS;Cannons;Cannons;same;;;;;;;;;;;;;;;;;;;
HUD/ALL_ADDITIONAL_GUNS;Gun pods;Gun pods;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_TURRET;Turret;Turret;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_SELECTION_ON;Weapon selection on;Weapon selection on;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_SELECTION_OFF;Weapon selection off;Weapon selection off;same;;;;;;;;;;;;;;;;;;;
HUD/CURRENT_SELECTED_WEAPON;Selected weapon: ;Selected weapon: ;same;;;;;;;;;;;;;;;;;;;
HUD/NO_PRIMARY_WEAPON;No primary weapons;No primary weapons;same;;;;;;;;;;;;;;;;;;;
HUD/NO_SECONDARY_WEAPON;No secondary weapons;No secondary weapons;same;;;;;;;;;;;;;;;;;;;
HUD/SECONDARY_WEAPON_SERIES;Ripple mode for secondary weapon;Ripple mode for secondary weapon;same;;;;;;;;;;;;;;;;;;;
HUD/SECONDARY_WEAPON_SERIES_NORMAL;Normal mode for secondary weapon;Normal mode for secondary weapon;same;;;;;;;;;;;;;;;;;;;
HUD/SECONDARY_WEAPON_SERIES_SALVO;Continuous mode for secondary weapon;Continuous mode for secondary weapon;same;;;;;;;;;;;;;;;;;;;
HUD/WEAPON_SELECTOR_BLOCKS_BOMBS_SERIES;Drop bomb series command is blocked by active weapon selector;Drop bomb series command is blocked by active weapon selector;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_BOMBS_AUTO_RELEASE;Automatic bomb release in CCRP mode;Automatic bomb release in CCRP mode;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_CCRP_BLOCKED_BY_DIRECTION;Secondary weapons enabled in CCRP mode;CCRP mode for secondary weapons is enabled;nice;;;;;;;;;;;;;;;;;;;
HUD/COUNTER_MEASURE_FLARE_CHAFF;Flare and chaff release mode;Flare and chaff release mode;same;;;;;;;;;;;;;;;;;;;
HUD/COUNTER_MEASURE_FLARE;Flare release mode;Flare release mode;same;;;;;;;;;;;;;;;;;;;
HUD/COUNTER_MEASURE_CHAFF;Chaff release mode;Chaff release mode;same;;;;;;;;;;;;;;;;;;;
hud_ship_collide_warning;Risk of collision;Risk of collision;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_NO_VTOL_CONTROL;;No thrust vector control, lift engines and nozzles controls;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_VTOL;Thrust vector control: ;Thrust vector control: ;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_IRCM;IRCM;IRCM;same;;;;;;;;;;;;;;;;;;;
HUD/IRCM_SHORT;IRCM;IRCM;same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_SIGHT_BOMB_BAY;The bomb bay is closed. Press drop to open;The bomb bay is closed. Press drop to open;same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_SIGHT_HIGH_SPEED;Too fast to open bomb bay;Too fast;trim;;;;;;;;;;;;;;;;;;;
CONTROL_MODE_NOT_AVAILABLE;;Hover absent;nice;;;;;;;;;;;;;;;;;;;
CONTROL_MODE_ATTITUDE;Hover off;Hover off;same;;;;;;;;;;;;;;;;;;;
CONTROL_MODE_CRUISE;Auto hover mode;Hover on;trim;;;;;;;;;;;;;;;;;;;
CONTROL_MODE_NOT_READY_TO_CRUISE;Too fast for hover;Hover unavailable;trim;;;;;;;;;;;;;;;;;;;
hints/vtol_over_limit;VTOL unavailable, over limit;VTOL configuration is unavailable;nice;;;;;;;;;;;;;;;;;;;
hints/need_lock_laser_spot;Cannot launch - the designated area is out of range;Cannot launch - the designated area is out of range;same;;;;;;;;;;;;;;;;;;;
hints/click_for_launch_laser_shell;Launch is allowed;Launch is allowed;same;;;;;;;;;;;;;;;;;;;
TXT_REVERSE_ON;Reverse thrust: on;Reverse thrust: on;same;;;;;;;;;;;;;;;;;;;
TXT_REVERSE_OFF;Reverse thrust: off;Reverse thrust: off;same;;;;;;;;;;;;;;;;;;;
TXT_NO_REVERSE_CONTROL;;No thrust reversal;nice;;;;;;;;;;;;;;;;;;;
TXT_CANT_ENGAGE_REVERSE_IN_AIR;No reverse thrust when airborne;Unable to engage reverse thrust in the air;nice;;;;;;;;;;;;;;;;;;;
TXT_DISANGAGE_REVERSE_IN_AIR;Reverse thrust disengaged on takeoff;Reverse thrust disengage after takeoff;nice;;;;;;;;;;;;;;;;;;;
HUD/CHAFFS_SHORT;CHFF;CHFF;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_TRANSMISSION_MANUAL; [M]; [M];same;;;;;;;;;;;;;;;;;;;
my_dmg_msg/aircraft;Hydroplane damaged;Hydroplane damaged;same;;;;;;;;;;;;;;;;;;;
my_dmg_msg/catapult;Catapult damaged;Catapult damaged;same;;;;;;;;;;;;;;;;;;;
my_dmg_msg/catapult_mount;Catapult mount damaged;Catapult damaged;trim;;;;;;;;;;;;;;;;;;;
hints/support_plane_in_dead_zone;Catapult aim in a dead zone;Catapult aim in a dead zone;same;;;;;;;;;;;;;;;;;;;
hints/return_after_owned_unit_dead;You'll leave your aircraft in;You'll leave your aircraft in;same;;;;;;;;;;;;;;;;;;;
hints/owner_ship_in_fire;The owned ship is on fire!;The owned ship is on fire!;same;;;;;;;;;;;;;;;;;;;
hints/owner_tank_in_fire;The owned tank is on fire!;The owned tank is on fire!;same;;;;;;;;;;;;;;;;;;;
hints/owner_critical_buoyancy;The mothership is drowning!;The owned ship is drowning!;nice;;;;;;;;;;;;;;;;;;;
hints/owner_torpedo_alert;The mothership is under torpedo attack!;The owned ship is attacked by torpedoes;nice;;;;;;;;;;;;;;;;;;;
hints/allow_support_plane;To use the surveillance aircraft, press {shortcut}, rotate the catapult and press {shortcut} again;To use the surveillance aircraft, press {shortcut}, rotate the catapult and press {shortcut} again;same;;;;;;;;;;;;;;;;;;;
hints/allow_support_plane_nokey;"To use the surveillance aircraft, press ""catapult activation / launch"", rotate the catapult and press ""catapult activation / launch"" again";"To use the surveillance aircraft, press ""catapult activation / launch"", rotate the catapult and press ""catapult activation / launch"" again";same;;;;;;;;;;;;;;;;;;;
hints/allow_commander_aim_mode;To activate commander aim mode, press {shortcut};To activate commander aim mode, press {shortcut};same;;;;;;;;;;;;;;;;;;;
hints/allow_commander_aim_mode_nokey;"To activate commander aim mode, press ""Commander fire control""";"To activate commander aim mode, press ""Commander fire control""";same;;;;;;;;;;;;;;;;;;;
hints/allow_switch_support_plane;For switching between the ship and surveillance aircraft press {shortcut};For switching between the ship and surveillance aircraft press {shortcut};same;;;;;;;;;;;;;;;;;;;
hints/allow_switch_support_plane_nokey;"For switching between the ship and surveillance aircraft press ""catapult activation / launch""";"For switching between the ship and surveillance aircraft press ""catapult activation / launch""";same;;;;;;;;;;;;;;;;;;;
hints/uav_launch_blocked;An obstacle prevents the launch of the UAV;An obstacle prevents the launch of the UAV;same;;;;;;;;;;;;;;;;;;;
hints/cant_spawn_ugv;An obstacle prevents the deployment of the UGV;An obstacle prevents the deployment of the UGV;same;;;;;;;;;;;;;;;;;;;
hints/cant_spawn_unlim_ctrl;There is no suitable vehicle;There is no suitable vehicle;same;;;;;;;;;;;;;;;;;;;
hints/rocket_launcher_in_water;Launcher in water;Launcher in water;same;;;;;;;;;;;;;;;;;;;
hints/follow_camera;To activate the tracking camera, press {shortcut} after the shot;To activate the tracking camera, press {shortcut} after the shot;same;;;;;;;;;;;;;;;;;;;
hints/control_help;To show the control help list, press {shortcut};To show the control help list, press {shortcut};same;;;;;;;;;;;;;;;;;;;
hints/caliber_switch;To switch between weapon calibers, press {shortcut};To switch between weapon calibres, press {shortcut};nice;;;;;;;;;;;;;;;;;;;
hints/allow_smoke_screen;Press to activate the smoke screen while at the altitude from {minAlt}m to {maxAlt}m;Press to activate the smoke screen while at the altitude from {minAlt}m to {maxAlt}m;same;;;;;;;;;;;;;;;;;;;
hints/allow_smoke_screen_nokey;"Press ""Hydroplane smoke screen activation"" to activate the smoke screen while at the altitude from {minAlt} m to {maxAlt} m";"Press ""Hydroplane smoke screen activation"" to activate the smoke screen while at the altitude from {minAlt} m to {maxAlt} m";nice;;;;;;;;;;;;;;;;;;;
hints/say_thanks_offer;Thank an ally;Thank an ally;same;;;;;;;;;;;;;;;;;;;
hints/say_thanks_offer_nokey;"To thank an ally, use the ""Radio messages for team"" button";"To thank an ally, use the ""Radio messages for team"" button";same;;;;;;;;;;;;;;;;;;;
hints/say_thanks_offer_nokey/xinput;;"To thank an ally, use the ""Multi-function Menu"" button";nice;;;;;;;;;;;;;;;;;;;
hints/say_sorry_offer;Apologize to allies;Apologize to allies;same;;;;;;;;;;;;;;;;;;;
hints/say_sorry_offer_nokey;"To apologize to allies, use the ""Radio messages for team"" button";"To apologize to allies, use the ""Radio messages for team"" button";same;;;;;;;;;;;;;;;;;;;
hints/say_sorry_offer_nokey/xinput;;"To apologize to allies, use the ""Multi-function Menu"" button";nice;;;;;;;;;;;;;;;;;;;
hints/accept_sorry;Accept apology from {killer};Accept apology from {killer};same;;;;;;;;;;;;;;;;;;;
hints/accept_sorry_nokey;"To accept apology, use the ""Radio messages for team"" button";"To accept apology, use the ""Radio messages for team"" button";same;;;;;;;;;;;;;;;;;;;
hints/accept_sorry_nokey/xinput;;"To accept apology, use the ""Multi-function Menu"" button";nice;;;;;;;;;;;;;;;;;;;
hints/await_sorry;Awaiting apology from ally;Awaiting apology from ally;same;;;;;;;;;;;;;;;;;;;
hints/kill_streak_fighter_reverted;No enemy interceptors, the cover mission is canceled;No enemy interceptors, the cover mission is canceled;same;;;;;;;;;;;;;;;;;;;
hints/enable_combined_pri_sec_triggers;Main and auxiliary caliber shooting with one button {shortcut} can be enabled in controls menu, naval weaponry section;Main and auxiliary caliber shooting with one button {shortcut} can be enabled in controls menu, naval weaponry section;same;;;;;;;;;;;;;;;;;;;
hints/repair_breaches_offer;Activate breach repairs;Activate breach repairs;same;;;;;;;;;;;;;;;;;;;
hints/underwatering_offer;Activate pumps;Activate pumps;same;;;;;;;;;;;;;;;;;;;
hints/ship_offer_repair;Activate vessel repairs;Activate vessel repairs;same;;;;;;;;;;;;;;;;;;;
hints/ship_offer_show_hero_modules;Press {{ID_SHOW_HERO_MODULES}} in a third-person view to view the vessel damage;Press {{ID_SHOW_HERO_MODULES}} in a third-person view to view the vessel damage;same;;;;;;;;;;;;;;;;;;;
hints/ship_offer_smoke_screen;Press {{ID_SMOKE_SCREEN}} to set up a smoke screen and hide behind it;Press {{ID_SMOKE_SCREEN}} to set up a smoke screen and hide behind it;same;;;;;;;;;;;;;;;;;;;
hints/ship_some_weapons_in_dead_zone;Some weapons cannot be aimed at the target;Some weapons cannot be aimed at the target;same;;;;;;;;;;;;;;;;;;;
hints/ship_trigger_group_in_dead_zone;The weapons of the selected group cannot be aimed at the target;The weapons of the selected group cannot be aimed at the target;same;;;;;;;;;;;;;;;;;;;
hints/ship_bridge_destroyed;The battle bridge has been destroyed! Vessel control is temporarily decreased!;The battle bridge has been destroyed! Vessel control is temporarily decreased!;same;;;;;;;;;;;;;;;;;;;
hints/support_plane_offer;Press {{ID_START_SUPPORT_PLANE_SHIP}} to join the flyout on an aircraft;Press {{ID_START_SUPPORT_PLANE_SHIP}} to join the flyout on an aircraft;same;;;;;;;;;;;;;;;;;;;
hints/ship_unrepairable_breaches;WARNING! Unrepairable breach!;WARNING! Unrepairable breach!;same;;;;;;;;;;;;;;;;;;;
hints/kill_streak_safe_exit;Save your aircraft ␡ to get an extra reward;Save your aircraft ␡ to get an extra reward;same;;;;;;;;;;;;;;;;;;;
hints/kill_streak_safe_exit_helicopter;Save your helicopter ␡ to get an extra reward;Save your helicopter ␡ to get an extra reward;same;;;;;;;;;;;;;;;;;;;
hints/kill_streak_reward_artillery_attack;+{points} to artillery strike calls;+{points} to artillery strike calls;same;;;;;;;;;;;;;;;;;;;
hints/kill_streak_reward_control_unit_event;+{points} to air battle points;+{points} to air battle points;same;;;;;;;;;;;;;;;;;;;
hints/aircraft_has_boosters_air;Press to start boosters;Press to start boosters;same;;;;;;;;;;;;;;;;;;;
hints/aircraft_has_boosters_ground;Press to start boosters;Press to start boosters;same;;;;;;;;;;;;;;;;;;;
hints/move_map_hint;Press and hold to move the map;Press and hold to move the map;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_54a;54A;PH;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_54a_default;54A;PH;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_54c;54C;PH;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_54c_default;54C;PH;trim;;;;;;;;;;;;;;;;;;;
ils/ir_fakour_90;F90;PH;trim;;;;;;;;;;;;;;;;;;;
ils/ir_sedjil;SED;PH;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7e_sparrow;7E;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7e2_dogfight_sparrow;7E2;SP;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7f_sparrow;7F;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7f_sparrow_f_14;7F;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7f_sparrow_f_14/f_20;7F;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_14;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15_default;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_16;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_16_default;7M;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_fa_18;7P;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_fa_18_default;7P;SP;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9d_sidewinder;9D;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9d_sidewinder_default;9D;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9g_sidewinder;9G;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder;9L;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder;9M;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default;9M;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9h_sidewinder;9H;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9p4_sidewinder;9P;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9p_sidewinder_default;9P;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a;120A;MRM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a_default;120A;MRM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b;120B;MRM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default;120B;MRM;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530f;530F;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530f_default;530F;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530f_mirage_2000;530F;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530f_mirage_2000_default;530F;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530d;530D;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_matra_super_530d_default;530D;530;trim;;;;;;;;;;;;;;;;;;;
ils/fr_r_550_magic;MG1;MAG;nice;;;;;;;;;;;;;;;;;;;
ils/fr_r_550_magic_2;MG2;MAG;nice;;;;;;;;;;;;;;;;;;;
ils/fr_r_550_magic_2_default;MG2;MAG;nice;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em;MICA;EM;trim;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em_default;MICA;EM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/su_145;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/su_145;9M;9M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/su_145;9M;9M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/su_145;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/f_20;9L;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/f_20;9L;SW;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default_bol_pod/su_145;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_bol_pod/su_145;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_bol_pod/su_145;9M;9M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a_default/su_145;120A;120A;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/f15mfd;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15/f15mfd;7M;7M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a/f15mfd;120A;120A;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/f15mfd;120B;120B;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a_default/f15mfd;120A;120A;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/f15mfd;120B;120B;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/f15mfd;9M;9M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/f15mfd;9M;9M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/f15mfd;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_bol_pod;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/jp_aam4/f15mfd;AAM4;AAM4;same;;;;;;;;;;;;;;;;;;;
ils/jp_aam3/f15mfd;AAM3;AAM3;same;;;;;;;;;;;;;;;;;;;
ils/il_pyton_3/f15mfd;P3;P3;same;;;;;;;;;;;;;;;;;;;
ils/il_pyton_3_default/f15mfd;P3;P3;same;;;;;;;;;;;;;;;;;;;
ils/il_pyton_4/f15mfd;P4;P4;same;;;;;;;;;;;;;;;;;;;
ils/il_pyton_3;P3;P3;same;;;;;;;;;;;;;;;;;;;
ils/il_pyton_3_default;P3;P3;same;;;;;;;;;;;;;;;;;;;
ils/su_r_60;60;60;same;;;;;;;;;;;;;;;;;;;
ils/su_r_13m1_default;13М1;Р13М1;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_5k_rocket;S5K;С5К;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_60_default;60;60;same;;;;;;;;;;;;;;;;;;;
ils/su_r_60m;60M;60М;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_60mk;60МK;60МK;same;;;;;;;;;;;;;;;;;;;
ils/su_r_60mk_default;60МK;60МK;same;;;;;;;;;;;;;;;;;;;
ils/su_r_60m_default;60M;60М;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_73;73;73;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73_default;73;73;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73_default/f15mfd;73;73;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73_default/typhoon;73;73;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73_default/typhoon/short;73;73;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73e;73E;73E;same;;;;;;;;;;;;;;;;;;;
ils/su_r_73e_default;73E;73E;same;;;;;;;;;;;;;;;;;;;
ils/su_r_77;77;77;same;;;;;;;;;;;;;;;;;;;
ils/su_r_77_default;77;77;same;;;;;;;;;;;;;;;;;;;
ils/su_r_77_1;77-1;77-1;same;;;;;;;;;;;;;;;;;;;
ils/su_r_77_1_default;77-1;77-1;same;;;;;;;;;;;;;;;;;;;
ils/su_r_77_1_default/typhoon/short;77-1;77-1;same;;;;;;;;;;;;;;;;;;;
