Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
germ_battlecruiser_derfflinger_0;Derfflinger-klasse, SMS Derfflinger, 1916;Derfflinger-class, SMS Derfflinger, 1916;德​弗​林​格​级​战​列​巡​洋​舰​“德​弗​林​格”​号 (1916);1;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_derfflinger_1;Derfflinger;SMS Derfflinger;德​弗​林​格;-4;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_derfflinger_2;Derfflinger;Battlecruiser;战​列​巡​洋​舰;-2;;;;;;;;;;;;;;;;;;;
fr_vtb11_shop;VTB-11;VTB-11;VTB-11;same;;;;;;;;;;;;;;;;;;;
fr_vtb11_0;VTB-11;VTB-11;VTB-11;same;;;;;;;;;;;;;;;;;;;
fr_vtb11_1;VTB-11;VTB-11;VTB-11;same;;;;;;;;;;;;;;;;;;;
fr_vtb11_2;VTB-11;MTB;鱼​雷​艇;3;;;;;;;;;;;;;;;;;;;
fr_vtb13_shop;VTB-13;VTB-13;VTB-13;same;;;;;;;;;;;;;;;;;;;
fr_vtb13_0;VTB-13;VTB-13;VTB-13;same;;;;;;;;;;;;;;;;;;;
fr_vtb13_1;VTB-13;VTB-13;VTB-13;same;;;;;;;;;;;;;;;;;;;
fr_vtb13_2;VTB-13;MGB;机​动​炮​艇;3;;;;;;;;;;;;;;;;;;;
fr_vtb14_shop;VTB-14;VTB-14;VTB-14;same;;;;;;;;;;;;;;;;;;;
fr_vtb14_0;VTB-14;VTB-14;VTB-14;same;;;;;;;;;;;;;;;;;;;
fr_vtb14_1;VTB-14;VTB-14;VTB-14;same;;;;;;;;;;;;;;;;;;;
fr_vtb14_2;VTB-14;MTB;鱼​雷​艇;3;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_barham_shop;HMS Barham;HMS Barham;巴​勒​姆;same;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_barham_0;Queen Elizabeth-class, HMS Barham (04), 1916;Queen Elizabeth-class, HMS Barham (04), 1916;伊​丽​莎​白​女​王​级​“巴​勒​姆”​号 (04, 1916);same;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_barham_1;Barham;HMS Barham;巴​勒​姆;-4;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_barham_2;Barham;Battleship;战​列​舰;-4;;;;;;;;;;;;;;;;;;;
us_battleship_tennessee_shop;USS Tennessee;USS Tennessee;田​纳​西;same;;;;;;;;;;;;;;;;;;;
us_battleship_tennessee_0;Tennessee-class, USS Tennessee (BB-43), 1943;Tennessee-class, USS Tennessee (BB-43), 1943;田​纳​西​级​战​列​舰​“田​纳​西”​号 (BB-43, 1943);same;;;;;;;;;;;;;;;;;;;
us_battleship_tennessee_1;Tennessee;USS Tennessee;田​纳​西;-4;;;;;;;;;;;;;;;;;;;
us_battleship_tennessee_2;Tennessee;Battleship;战​列​舰;-1;;;;;;;;;;;;;;;;;;;
jp_type1_pt2_shop;▅PT-802;PT-802;PT-802;1;;;;;;;;;;;;;;;;;;;
jp_type1_pt2_0;№1-class, PT-802, 1957;Type 1, PT-802;1 号​型​鱼​雷​艇 802 号;8;;;;;;;;;;;;;;;;;;;
jp_type1_pt2_1;▅PT-802;PT-802;PT-802;1;;;;;;;;;;;;;;;;;;;
jp_type1_pt2_2;▅PT-802;Motor torpedo boat;鱼​雷​艇;-11;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_izmail_shop;Izmail;Izmail;伊​兹​梅​尔;same;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_izmail_0;Izmail-class, Izmail, 1925P;Izmail-class, Izmail, project;伊​兹​梅​尔​级​战​列​巡​洋​舰​“伊​兹​梅​尔”​号 (计​划​状​态);-2;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_izmail_1;Izmail;Izmail;伊​兹​梅​尔;same;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_izmail_2;Izmail;Battlecruiser;战​列​巡​洋​舰;-7;;;;;;;;;;;;;;;;;;;
fr_p730_combattante_shop;La Combattante;La Combattante;斗​士 (P730);same;;;;;;;;;;;;;;;;;;;
fr_p730_combattante_0;La Combattante (P730);La Combattante (P730);“斗​士”​号​导​弹​巡​逻​艇 (P730);same;;;;;;;;;;;;;;;;;;;
fr_p730_combattante_1;La Combattante;La Combattante;斗​士 (P730);same;;;;;;;;;;;;;;;;;;;
fr_p730_combattante_2;La Combattante;Missile boat;导​弹​艇;2;;;;;;;;;;;;;;;;;;;
fr_arras_class_arras_shop;Arras;Arras;阿​拉​斯;same;;;;;;;;;;;;;;;;;;;
fr_arras_class_arras_0;Arras-classe, Arras;Arras-class, Arras;阿​拉​斯​级​猎​潜​艇​“阿​拉​斯”​号;1;;;;;;;;;;;;;;;;;;;
fr_arras_class_arras_1;Arras;Arras;阿​拉​斯;same;;;;;;;;;;;;;;;;;;;
fr_arras_class_arras_2;Arras;Corvette;轻​型​护​卫​舰;-3;;;;;;;;;;;;;;;;;;;
fr_destroyer_mogador_class_mogador_shop;Mogador;Mogador;莫​加​多​尔;same;;;;;;;;;;;;;;;;;;;
fr_destroyer_mogador_class_mogador_0;Mogador-classe, Mogador, 1940;Mogador-class, Mogador, 1940;莫​加​多​尔​级​驱​逐​舰​“莫​加​多​尔”​号 (1940);1;;;;;;;;;;;;;;;;;;;
fr_destroyer_mogador_class_mogador_1;Mogador (␑);Mogador;莫​加​多​尔;4;;;;;;;;;;;;;;;;;;;
fr_destroyer_mogador_class_mogador_2;Mogador␑;Destroyer;驱​逐​舰;-1;;;;;;;;;;;;;;;;;;;
fr_frigate_croix_de_lorraine_class_la_surprise_shop;La Surprise;La Surprise;惊​喜;same;;;;;;;;;;;;;;;;;;;
fr_frigate_croix_de_lorraine_class_la_surprise_0;Croix de Lorraine-classe, La Surprise (F08);Croix de Lorraine-class, La Surprise (F08);洛​林​十​字​级 (英​国​江​河​级) 护​卫​舰​“惊​喜”​号 (F08);1;;;;;;;;;;;;;;;;;;;
fr_frigate_croix_de_lorraine_class_la_surprise_1;La Surprise;La Surprise;惊​喜;same;;;;;;;;;;;;;;;;;;;
fr_frigate_croix_de_lorraine_class_la_surprise_2;La Surprise;Frigate;护​卫​舰;4;;;;;;;;;;;;;;;;;;;
uk_fremantle_class_shop;HMAS Fremantle;HMAS Fremantle;弗​里​曼​特​尔;same;;;;;;;;;;;;;;;;;;;
uk_fremantle_class_0;Fremantle-class, HMAS Fremantle (P203);Fremantle-class, HMAS Fremantle (P203);弗​里​曼​特​尔​级​巡​逻​艇​“弗​里​曼​特​尔”​号 (P203);same;;;;;;;;;;;;;;;;;;;
uk_fremantle_class_1;Fremantle;HMAS Fremantle;弗​里​曼​特​尔;-5;;;;;;;;;;;;;;;;;;;
uk_fremantle_class_2;Fremantle;MGB;机​动​炮​艇;6;;;;;;;;;;;;;;;;;;;
it_mas441_shop;MAS 441;MAS 441;MAS 441;same;;;;;;;;;;;;;;;;;;;
it_mas441_0;MAS 441;MAS 441;巴​列​托 1934 年​型​猎​潜​艇 MAS 441 号;same;;;;;;;;;;;;;;;;;;;
it_mas441_1;MAS 441;MAS 441;MAS 441;same;;;;;;;;;;;;;;;;;;;
it_mas441_2;MAS 441;MGB;机​动​炮​艇;4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_amagi_shop;Amagi;IJN Amagi;天​城;-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_amagi_0;Amagi-class, Amagi, 1924P;Amagi-class, IJN Amagi, project;天​城​级​战​列​巡​洋​舰​“天​城”​号 (计​划​状​态);-6;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_amagi_1;Amagi;IJN Amagi;天​城;-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_amagi_2;Amagi;Battlecruiser;战​列​巡​洋​舰;-8;;;;;;;;;;;;;;;;;;;
ussr_cruiser_omaha_class_murmansk_shop;Murmansk;Murmansk;摩​尔​曼​斯​克;same;;;;;;;;;;;;;;;;;;;
ussr_cruiser_omaha_class_murmansk_0;Omaha-class, Murmansk, 1945;Omaha-class, Murmansk, 1945;奥​马​哈​级​轻​巡​洋​舰​“摩​尔​曼​斯​克”​号 (1945);same;;;;;;;;;;;;;;;;;;;
ussr_cruiser_omaha_class_murmansk_1;Murmansk (Omaha␎);Murmansk;摩​尔​曼​斯​克;9;;;;;;;;;;;;;;;;;;;
ussr_cruiser_omaha_class_murmansk_2;Murmansk␎;Light cruiser;轻​巡​洋​舰;-4;;;;;;;;;;;;;;;;;;;
ussr_pr253l_shop;Pr.253L;Pr.253L;Pr.253L;same;;;;;;;;;;;;;;;;;;;
ussr_pr253l_0;Project 253L;Pr.253L;MT-1 型​扫​雷​艇 (253L 工​程);5;;;;;;;;;;;;;;;;;;;
ussr_pr253l_1;Pr.253L;Pr.253L;Pr.253L;same;;;;;;;;;;;;;;;;;;;
ussr_pr253l_2;Pr.253L;Minesweeper;扫​雷​艇;-4;;;;;;;;;;;;;;;;;;;
it_ms444_shop;MS 444;MS 444;MS 444;same;;;;;;;;;;;;;;;;;;;
it_ms444_0;MS 444;MS 444;MS 444;same;;;;;;;;;;;;;;;;;;;
it_ms444_1;MS 444;MS 444;MS 444;same;;;;;;;;;;;;;;;;;;;
it_ms444_2;MS 444;MTB;鱼​雷​艇;3;;;;;;;;;;;;;;;;;;;
fr_battleship_dunkerque_shop;Dunkerque;Dunkerque;敦​刻​尔​克;same;;;;;;;;;;;;;;;;;;;
fr_battleship_dunkerque_0;Dunkerque-classe, Dunkerque, 1939;Dunkerque-class, Dunkerque, 1939;敦​刻​尔​克​级​战​列​舰​“敦​刻​尔​克”​号 (1939);1;;;;;;;;;;;;;;;;;;;
fr_battleship_dunkerque_1;Dunkerque;Dunkerque;敦​刻​尔​克;same;;;;;;;;;;;;;;;;;;;
fr_battleship_dunkerque_2;Dunkerque;Battleship;战​列​舰;-1;;;;;;;;;;;;;;;;;;;
uk_battlecruiser_repulse_shop;HMS Repulse;HMS Repulse;反​击;same;;;;;;;;;;;;;;;;;;;
uk_battlecruiser_repulse_0;Renown-class, HMS Repulse (34), 1941;Renown-class, HMS Repulse (34), 1941;声​望​级​战​列​巡​洋​舰​“反​击”​号 (34, 1941);same;;;;;;;;;;;;;;;;;;;
uk_battlecruiser_repulse_1;Repulse;HMS Repulse;反​击;-4;;;;;;;;;;;;;;;;;;;
uk_battlecruiser_repulse_2;Repulse;Battlecruiser;战​列​巡​洋​舰;-6;;;;;;;;;;;;;;;;;;;
jp_destroyer_murasame_shop;Murasame (DD-107);JDS Murasame (DD-107);村​雨;-4;;;;;;;;;;;;;;;;;;;
jp_destroyer_murasame_0;Murasame-class, Murasame (DD-107), 1976;Murasame-class, JDS Murasame (DD-107), 1976;村​雨​级​护​卫​舰​“村​雨”​号 (DD-107, 1976);-4;;;;;;;;;;;;;;;;;;;
jp_destroyer_murasame_1;Murasame (␑);JDS Murasame (DD-107);村​雨;-9;;;;;;;;;;;;;;;;;;;
jp_destroyer_murasame_2;Murasame␑;Destroyer;驱​逐​舰;0;;;;;;;;;;;;;;;;;;;
it_battleship_francesco_caracciolo_shop;Francesco Caracciolo;RN Francesco Caracciolo;弗​朗​西​斯​科·卡​拉​乔​洛;-3;;;;;;;;;;;;;;;;;;;
it_battleship_francesco_caracciolo_0;Francesco Caracciolo, 1925P;RN Francesco Caracciolo, project;弗​朗​西​斯​科·卡​拉​乔​洛​级​战​列​舰​“弗​朗​西​斯​科·卡​拉​乔​洛”​号 (计​划​状​态);-5;;;;;;;;;;;;;;;;;;;
it_battleship_francesco_caracciolo_1;Francesco Caracciolo;RN Francesco Caracciolo;弗​朗​西​斯​科·卡​拉​乔​洛;-3;;;;;;;;;;;;;;;;;;;
it_battleship_francesco_caracciolo_2;Francesco Caracciolo;Battleship;战​列​舰;10;;;;;;;;;;;;;;;;;;;
us_destroyer_bagley_class_bagley_shop;USS Bagley;USS Bagley;巴​格​利;same;;;;;;;;;;;;;;;;;;;
us_destroyer_bagley_class_bagley_0;Bagley-class, USS Bagley (DD-386), 1941;Bagley-class, USS Bagley (DD-386), 1941;巴​格​利​级​驱​逐​舰​“巴​格​利”​号 (DD-386, 1941);same;;;;;;;;;;;;;;;;;;;
us_destroyer_bagley_class_bagley_1;Bagley (␌);USS Bagley;巴​格​利;0;;;;;;;;;;;;;;;;;;;
us_destroyer_bagley_class_bagley_2;Bagley␌;Destroyer;驱​逐​舰;-2;;;;;;;;;;;;;;;;;;;
germ_destroyer_fletcher_zerstorer4_shop;Zerstörer 4;Z4 Zerstörer;Z 4;-1;;;;;;;;;;;;;;;;;;;
germ_destroyer_fletcher_zerstorer4_0;Zerstörer 1-klasse, Z 4 (D178), 1960;Z1-class, Z4 Zerstörer (D 178), 1960;Z 1 级​驱​逐​舰 Z 4 号 (D 178, 1960);0;;;;;;;;;;;;;;;;;;;
germ_destroyer_fletcher_zerstorer4_1;Zerstörer 4 (␌);Z4 Zerstörer;Z 4;3;;;;;;;;;;;;;;;;;;;
germ_destroyer_fletcher_zerstorer4_2;Z 4␌;Destroyer;驱​逐​舰;-5;;;;;;;;;;;;;;;;;;;
it_ciclone_class_ghibli_shop;Ghibli;RN Ghibli;东​南​风;-3;;;;;;;;;;;;;;;;;;;
it_ciclone_class_ghibli_0;Ciclone-classe, Ghibli;Ciclone-class, RN Ghibli;气​旋​级​舰​队​鱼​雷​艇​“东​南​风”​号;-2;;;;;;;;;;;;;;;;;;;
it_ciclone_class_ghibli_1;Ghibli;RN Ghibli;东​南​风;-3;;;;;;;;;;;;;;;;;;;
it_ciclone_class_ghibli_2;Ghibli;Destroyer;驱​逐​舰;-3;;;;;;;;;;;;;;;;;;;
uk_battleship_rodney_shop;HMS Rodney;HMS Rodney;罗​德​尼;same;;;;;;;;;;;;;;;;;;;
uk_battleship_rodney_0;Nelson-class, HMS Rodney (29), 1940;Nelson-class, HMS Rodney (29), 1940;纳​尔​逊​级​战​列​舰​“罗​德​尼”​号 (29, 1940);same;;;;;;;;;;;;;;;;;;;
uk_battleship_rodney_1;Rodney;HMS Rodney;罗​德​尼;-4;;;;;;;;;;;;;;;;;;;
uk_battleship_rodney_2;Rodney;Battleship;战​列​舰;-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_kirishima_shop;Kirishima;IJN Kirishima;雾​岛;-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_kirishima_0;Kongo-class, Kirishima, 1942;Kongo-class, IJN Kirishima, 1942;金​刚​型​战​舰​“雾​岛”​号 (1942);-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_kirishima_1;Kirishima;IJN Kirishima;雾​岛;-4;;;;;;;;;;;;;;;;;;;
jp_battlecruiser_kirishima_2;Kirishima;Battleship;战​列​舰;-1;;;;;;;;;;;;;;;;;;;
fr_cruiser_la_galissoniere_class_la_galissoniere_shop;La Galissonnière;La Galissonnière;拉·加​利​索​尼​埃;same;;;;;;;;;;;;;;;;;;;
fr_cruiser_la_galissoniere_class_la_galissoniere_0;La Galissonnière-classe, La Gallisoniere, 1941;La Galissonnière-class, La Galissonnière, 1941;拉·加​利​索​尼​埃​级​轻​巡​洋​舰​“拉·加​利​索​尼​埃”​号 (1941);0;;;;;;;;;;;;;;;;;;;
fr_cruiser_la_galissoniere_class_la_galissoniere_1;La Galissonnière (␎);La Galissonnière;拉·加​利​索​尼​埃;4;;;;;;;;;;;;;;;;;;;
fr_cruiser_la_galissoniere_class_la_galissoniere_2;La Galissonnière␎;Light cruiser;轻​巡​洋​舰;4;;;;;;;;;;;;;;;;;;;
germ_boxer_3105_shop;Boxer MGS;Boxer MGS;拳​师​犬 MGS;same;;;;;;;;;;;;;;;;;;;
germ_boxer_3105_0;Boxer/turret C3105 Mobile Gun System, 2021P;Boxer MGS;拳​师​犬 MGS;34;;;;;;;;;;;;;;;;;;;
germ_boxer_3105_1;Boxer MGS;Boxer MGS;拳​师​犬 MGS;same;;;;;;;;;;;;;;;;;;;
germ_boxer_3105_2;Boxer MGS;Light tank;轻​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
germ_sppz2_luchs_a2_shop;Luchs A2;Luchs A2;山​猫 A2;same;;;;;;;;;;;;;;;;;;;
germ_sppz2_luchs_a2_0;Spähpanzer 2 Luchs A2, 1996;Spähpanzer Luchs A2;侦​察​坦​克 山​猫 A2;8;;;;;;;;;;;;;;;;;;;
germ_sppz2_luchs_a2_1;Luchs A2;Luchs A2;山​猫 A2;same;;;;;;;;;;;;;;;;;;;
germ_sppz2_luchs_a2_2;Luchs⌂;Light tank;轻​型​坦​克;-4;;;;;;;;;;;;;;;;;;;
ussr_object_140_shop;Obj.140;Object 140;140 工​程;-3;;;;;;;;;;;;;;;;;;;
ussr_object_140_0;Object 140, 1961;Object 140;140 工​程;6;;;;;;;;;;;;;;;;;;;
ussr_object_140_1;Obj.140;Object 140;140 工​程;-3;;;;;;;;;;;;;;;;;;;
ussr_object_140_2;Obj.140;Medium tank;中​型​坦​克;-4;;;;;;;;;;;;;;;;;;;
ussr_battleship_arhangelsk_shop;Archangelsk;Arkhangelsk;阿​尔​汉​格​尔​斯​克;0;;;;;;;;;;;;;;;;;;;
ussr_battleship_arhangelsk_0;Revenge-class, Archangelsk, 1944;Revenge-class, Arkhangelsk, 1944;复​仇​级​战​列​舰​“阿​尔​汉​格​尔​斯​克”​号 (原​“君​权”​号, 1944);0;;;;;;;;;;;;;;;;;;;
ussr_battleship_arhangelsk_1;Archangelsk;Arkhangelsk;阿​尔​汉​格​尔​斯​克;0;;;;;;;;;;;;;;;;;;;
ussr_battleship_arhangelsk_2;Archangelsk;Battleship;战​列​舰;1;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_ersatz_yorck_shop;Ersatz Yorck;Ersatz Yorck;约​克​代​舰;same;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_ersatz_yorck_0;Ersatz-Yorck-klasse, Ersatz Yorck, 1921P;Ersatz Yorck-class, Ersatz Yorck, project;约​克​代​舰​级​大​型​巡​洋​舰​“约​克​代​舰”​号 (计​划​状​态);-1;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_ersatz_yorck_1;Ersatz Yorck;Ersatz Yorck;约​克​代​舰;same;;;;;;;;;;;;;;;;;;;
germ_battlecruiser_ersatz_yorck_2;Ersatz Yorck;Battlecruiser;战​列​巡​洋​舰;-1;;;;;;;;;;;;;;;;;;;
fr_battleship_strasbourg_shop;Strasbourg;Strasbourg;斯​特​拉​斯​堡;same;;;;;;;;;;;;;;;;;;;
fr_battleship_strasbourg_0;Dunkerque-classe, Strasbourg, 1942;Dunkerque-class, Strasbourg, 1942;敦​刻​尔​克​级​战​列​舰​“斯​特​拉​斯​堡”​号 (1942);1;;;;;;;;;;;;;;;;;;;
fr_battleship_strasbourg_1;Strasbourg;Strasbourg;斯​特​拉​斯​堡;same;;;;;;;;;;;;;;;;;;;
fr_battleship_strasbourg_2;Strasbourg;Battleship;战​列​舰;0;;;;;;;;;;;;;;;;;;;
fr_marne_class_marne_shop;Marne;Marne;马​恩;same;;;;;;;;;;;;;;;;;;;
fr_marne_class_marne_0;Marne-classe, Marne;Marne-class, Marne;马​恩​级​护​卫​舰​“马​恩”​号;1;;;;;;;;;;;;;;;;;;;
fr_marne_class_marne_1;Marne (␌);Marne;马​恩;4;;;;;;;;;;;;;;;;;;;
fr_marne_class_marne_2;Marne␌;Destroyer;驱​逐​舰;-3;;;;;;;;;;;;;;;;;;;
fr_flower_class_aconit_shop;Aconit;Aconit;乌​头;same;;;;;;;;;;;;;;;;;;;
fr_flower_class_aconit_0;Flower-classe, Aconit (K58);Flower-class, Aconit (K58);花​级​护​卫​舰​“乌​头”​号 (K58);1;;;;;;;;;;;;;;;;;;;
fr_flower_class_aconit_1;Aconit;Aconit;乌​头;same;;;;;;;;;;;;;;;;;;;
fr_flower_class_aconit_2;Aconit;Corvette;轻​型​护​卫​舰;-2;;;;;;;;;;;;;;;;;;;
jp_destroyer_matsu_shop;Matsu;IJN Matsu;松;-4;;;;;;;;;;;;;;;;;;;
jp_destroyer_matsu_0;Matsu-class, Matsu, 1944;Matsu-class, IJN Matsu, 1944;松​型​驱​逐​舰​“松”​号 (1944);-4;;;;;;;;;;;;;;;;;;;
jp_destroyer_matsu_1;Matsu (␌);IJN Matsu;松;0;;;;;;;;;;;;;;;;;;;
jp_destroyer_matsu_2;Matsu␌;Destroyer;驱​逐​舰;-3;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_warspite_shop;HMS Warspite;HMS Warspite;厌​战;same;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_warspite_0;Queen Elizabeth-class, HMS Warspite (03), 1942;Queen Elizabeth-class, HMS Warspite (03), 1942;伊​丽​莎​白​女​王​级​“厌​战”​号 (03, 1942);same;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_warspite_1;HMS Warspite;HMS Warspite;厌​战;same;;;;;;;;;;;;;;;;;;;
uk_battleship_q_elizabet_class_warspite_2;Warspite;Battleship;战​列​舰;-2;;;;;;;;;;;;;;;;;;;
it_destroyer_maestrale_class_grecale_shop;Grecale;Grecale;东​北​风;same;;;;;;;;;;;;;;;;;;;
it_destroyer_maestrale_class_grecale_0;Maestrale-class, Grecale, 1949;Maestrale-class, Grecale, 1949;西​北​风​级​驱​逐​舰​“东​北​风”​号 (1949);same;;;;;;;;;;;;;;;;;;;
it_destroyer_maestrale_class_grecale_1;Grecale (␌);Grecale;东​北​风;4;;;;;;;;;;;;;;;;;;;
it_destroyer_maestrale_class_grecale_2;Grecale␌;Destroyer;驱​逐​舰;-1;;;;;;;;;;;;;;;;;;;
uk_mtb35_vosper_shop;MTB35;MTB-35;MTB-35;-1;;;;;;;;;;;;;;;;;;;
uk_mtb35_vosper_0;Vosper 72 ft 1 series, MTB35;MTB Vosper 1 series, MTB-35;MTB35 级 (沃​斯​珀 72 英​尺​型 1 批​次) 鱼​雷​艇;1;;;;;;;;;;;;;;;;;;;
uk_mtb35_vosper_1;MTB35;MTB-35;MTB-35;-1;;;;;;;;;;;;;;;;;;;
uk_mtb35_vosper_2;MTB35;MTB;MTB;2;;;;;;;;;;;;;;;;;;;
fr_vtb12_mod_shop;VTB-12;VTB-12;VTB-12;same;;;;;;;;;;;;;;;;;;;
fr_vtb12_mod_0;VTB-12;VTB-12;VTB-12;same;;;;;;;;;;;;;;;;;;;
fr_vtb12_mod_1;VTB-12;VTB-12;VTB-12;same;;;;;;;;;;;;;;;;;;;
fr_vtb12_mod_2;VTB-12;MTB;鱼​雷​艇;3;;;;;;;;;;;;;;;;;;;
fr_vtb18_shop;VTB-18;VTB-18;VTB-18;same;;;;;;;;;;;;;;;;;;;
fr_vtb18_0;VTB-18;VTB-18;VTB-18;same;;;;;;;;;;;;;;;;;;;
fr_vtb18_1;VTB-18;VTB-18;VTB-18;same;;;;;;;;;;;;;;;;;;;
fr_vtb18_2;VTB-18;MTB;鱼​雷​艇;3;;;;;;;;;;;;;;;;;;;
jp_t14_class_mod02_shop;Type T-14 mod.2;Type T-14 (mod. 2);T-14 型 (2 型);-3;;;;;;;;;;;;;;;;;;;
jp_t14_class_mod02_0;№538-class, Type T-14 otsu Model 2, 1945;Type T-14 (mod. 2);第 838 号​型 (乙​型 T14) 鱼​雷​艇;22;;;;;;;;;;;;;;;;;;;
jp_t14_class_mod02_1;Type T-14 mod.2;Type T-14 (mod. 2);T-14 型 (2 型);-3;;;;;;;;;;;;;;;;;;;
jp_t14_class_mod02_2;T-14 (25);MTB;鱼​雷​艇;6;;;;;;;;;;;;;;;;;;;
ussr_pr_103_sm4_shop;SM-4;SM-4;SM-4;same;;;;;;;;;;;;;;;;;;;
ussr_pr_103_sm4_0;Project 103, SM-4-class;Pr.103, SM-4-class;103 型 (SM-4 级) 鱼​雷​艇;5;;;;;;;;;;;;;;;;;;;
ussr_pr_103_sm4_1;SM-4;SM-4;SM-4;same;;;;;;;;;;;;;;;;;;;
ussr_pr_103_sm4_2;SM-4;Motor torpedo boat;鱼​雷​艇;-14;;;;;;;;;;;;;;;;;;;
germ_schutze_class_shop;Schütze;Schütze;射​手​座;same;;;;;;;;;;;;;;;;;;;
germ_schutze_class_0;Schütze-class, Schütze (M1062);Schütze-class, Schütze (M1062);射​手​座​级​扫​雷​艇​“射​手​座”​号 (M1062);same;;;;;;;;;;;;;;;;;;;
germ_schutze_class_1;Schütze;Schütze;射​手​座;same;;;;;;;;;;;;;;;;;;;
germ_schutze_class_2;Schütze;Minesweeper;扫​雷​艇;-4;;;;;;;;;;;;;;;;;;;
us_battleship_colorado_class_colorado_shop;USS Colorado;USS Colorado;科​罗​拉​多;same;;;;;;;;;;;;;;;;;;;
us_battleship_colorado_class_colorado_0;Colorado-class, USS Colorado (BB-45), 1942;Colorado-class, USS Colorado (BB-45), 1942;科​罗​拉​多​级​战​列​舰​“科​罗​拉​多”​号 (BB-45, 1942);same;;;;;;;;;;;;;;;;;;;
us_battleship_colorado_class_colorado_1;USS Colorado;USS Colorado;科​罗​拉​多;same;;;;;;;;;;;;;;;;;;;
us_battleship_colorado_class_colorado_2;Colorado;Battleship;战​列​舰;-2;;;;;;;;;;;;;;;;;;;
fr_arras_class_amiens_shop;Amiens;Amiens;亚​眠;same;;;;;;;;;;;;;;;;;;;
fr_arras_class_amiens_0;Arras-classe, Amiens;Arras-class, Amiens;阿​拉​斯​级​猎​潜​艇​“亚​眠”​号;1;;;;;;;;;;;;;;;;;;;
fr_arras_class_amiens_1;Amiens;Amiens;亚​眠;same;;;;;;;;;;;;;;;;;;;
fr_arras_class_amiens_2;Amiens;Corvette;轻​型​护​卫​舰;-2;;;;;;;;;;;;;;;;;;;
ussr_battleship_pr23_sovetskij_soyuz_shop;Sovetsky Soyuz;Sovetsky Soyuz;苏​维​埃​联​盟;same;;;;;;;;;;;;;;;;;;;
ussr_battleship_pr23_sovetskij_soyuz_0;Project 23, Sovetsky Soyuz, 1946F;Project 23, Sovetsky Soyuz, project;23 型 (苏​联​级) 战​列​舰​“苏​维​埃​联​盟”​号 (计​划​状​态);-2;;;;;;;;;;;;;;;;;;;
ussr_battleship_pr23_sovetskij_soyuz_1;Sovetsky Soyuz;Sovetsky Soyuz;苏​维​埃​联​盟;same;;;;;;;;;;;;;;;;;;;
ussr_battleship_pr23_sovetskij_soyuz_2;Sovetsky Soyuz;Battleship;战​列​舰;4;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_sevastopol_shop;Sevastopol;Sevastopol;塞​瓦​斯​托​波​尔;same;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_sevastopol_0;Project 69I, Sevastopol, 1945P;Project 69I, Sevastopol, project;69I 型 (喀​琅​施​塔​得​级) 战​列​巡​洋​舰​“塞​瓦​斯​托​波​尔”​号 (计​划​状​态);-2;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_sevastopol_1;Sevastopol;Sevastopol;塞​瓦​斯​托​波​尔;same;;;;;;;;;;;;;;;;;;;
ussr_battlecruiser_sevastopol_2;Sevastopol;Battleship;战​列​舰;0;;;;;;;;;;;;;;;;;;;
us_battleship_iowa_class_iowa_shop;USS Iowa;USS Iowa;衣​阿​华;same;;;;;;;;;;;;;;;;;;;
us_battleship_iowa_class_iowa_0;Iowa-class, USS Iowa (BB-61), 1945;Iowa-class, USS Iowa (BB-61), 1945;衣​阿​华​级​战​列​舰​“衣​阿​华”​号 (BB-61, 1945);same;;;;;;;;;;;;;;;;;;;
us_battleship_iowa_class_iowa_1;USS Iowa;USS Iowa;衣​阿​华;same;;;;;;;;;;;;;;;;;;;
