Column1;Column2;Column3;Column4;Column5;Column6;Column7
missions/denmark_pt_port_06;Port 06;Port 06;nice;;;
missions/denmark_pt_port_07;Port 07;Port 07;nice;;;
missions/denmark_pt_port_08;Port 08;Port 08;nice;;;
missions/denmark_pt_port_01_air;Port 01;Port 01;nice;;;
missions/denmark_pt_port_02_air;Port 02;Port 02;nice;;;
missions/denmark_pt_port_03_air;Port 03;Port 03;nice;;;
missions/denmark_pt_port_04_air;Port 04;Port 04;nice;;;
missions/denmark_pt_port_05_air;Port 05;Port 05;nice;;;
missions/denmark_pt_port_06_air;Port 06;Port 06;nice;;;
missions/denmark_pt_port_07_air;Port 07;Port 07;nice;;;
missions/denmark_pt_port_08_air;Port 08;Port 08;nice;;;
missions/denmark_pt_port_01_destroyers;Port 01;Port 01;nice;;;
missions/denmark_pt_port_02_destroyers;Port 02;Port 02;nice;;;
missions/denmark_pt_port_03_destroyers;Port 03;Port 03;nice;;;
missions/denmark_pt_port_04_destroyers;Port 04;Port 04;nice;;;
missions/denmark_pt_port_05_destroyers;Port 05;Port 05;nice;;;
missions/denmark_pt_port_06_destroyers;Port 06;Port 06;nice;;;
missions/denmark_pt_port_07_destroyers;Port 07;Port 07;nice;;;
missions/denmark_pt_port_08_destroyers;Port 08;Port 08;nice;;;
missions/denmark_pt_port_01_cruisers;Port 01;Port 01;nice;;;
missions/denmark_pt_port_02_cruisers;Port 02;Port 02;nice;;;
missions/denmark_pt_port_03_cruisers;Port 03;Port 03;nice;;;
missions/denmark_pt_port_04_cruisers;Port 04;Port 04;nice;;;
missions/denmark_pt_port_05_cruisers;Port 05;Port 05;nice;;;
missions/denmark_pt_port_06_cruisers;Port 06;Port 06;nice;;;
missions/denmark_pt_port_07_cruisers;Port 07;Port 07;nice;;;
missions/denmark_pt_port_08_cruisers;Port 08;Port 08;nice;;;
aleutian_islands/name;Aleutian Islands;Aleutian Islands;nice;;;
aleutian_islands/desc;;;same;;;
missions/air_ladoga_BfD_norespawn;[Operation] Lake Ladoga;[Operation] Lake Ladoga;nice;;;
missions/moscow_42kilometer_BfD_norespawn;[Operation] Moscow. 42nd kilometer;[Operation] Moscow. 42nd kilometer;nice;;;
missions/moscow_naro_fominsk_BfD_norespawn;[Operation] Moscow. Naro-Fominsk;[Operation] Moscow. Naro-Fominsk;nice;;;
missions/moscow_serpuhov_BfD_norespawn;[Operation] Moscow. Serpukhov;[Operation] Moscow. Serpukhov;nice;;;
missions/mozdok_winter_BfD_norespawn;[Operation] Mozdok. Winter 1943;[Operation] Mozdok. Winter 1943;nice;;;
missions/norway_BfD_norespawn;[Operation] Norway;[Operation] Norway;nice;;;
missions/april_spitzbergen_NConq;Underwater hunting;Underwater hunting;nice;;;
missions/april_spitzbergen_NConq/desc;You need to go to the area indicated on the map and carry out a missile strike.;You need to go to the area indicated on the map and carry out a missile strike.;nice;;;
missions/april_spitzbergen_deathmatch_NTdm;Underwater hunting;Underwater hunting;nice;;;
missions/april_spitzbergen_deathmatch_NTdm/desc;Your task is to find and destroy strategic submarines ready for a nuclear strike.;Your task is to find and destroy strategic submarines ready for a nuclear strike.;nice;;;
missions/arcade_floating_islands_AfD;TailSpin;TailSpin;same;;;
missions/arcade_floating_islands_AfD/desc;The air above Cape-Sommerset bay is unsettled - rival clans from the Air Pirates Republic decided to determine the master of the region of Soaring Rocks once and for all.;The air above Cape-Sommerset bay is unsettled - rival clans from the Air Pirates Republic decided to determine the master of the region of Soaring Rocks once and for all.;nice;;;
missions/air_skyscraper_city_BfD_norespawn;[Operation] City;[Operation] City;nice;;;
nuclear_incident/name;Ground zero;Ground zero;nice;;;
nuclear_incident/desc;;;same;;;
missions/peleliu_pt_port_01_destroyers;Port 01;Port 01;nice;;;
missions/peleliu_pt_port_02_destroyers;Port 02;Port 02;nice;;;
missions/peleliu_pt_port_03_destroyers;Port 03;Port 03;nice;;;
missions/peleliu_pt_port_04_destroyers;Port 04;Port 04;nice;;;
missions/peleliu_pt_port_05_destroyers;Port 05;Port 05;nice;;;
missions/peleliu_pt_port_06_destroyers;Port 06;Port 06;nice;;;
missions/peleliu_pt_port_07_destroyers;Port 07;Port 07;nice;;;
missions/peleliu_pt_port_08_destroyers;Port 08;Port 08;nice;;;
missions/peleliu_pt_port_01_cruisers;Port 01;Port 01;nice;;;
missions/peleliu_pt_port_02_cruisers;Port 02;Port 02;nice;;;
missions/peleliu_pt_port_03_cruisers;Port 03;Port 03;nice;;;
missions/peleliu_pt_port_04_cruisers;Port 04;Port 04;nice;;;
missions/peleliu_pt_port_05_cruisers;Port 05;Port 05;nice;;;
missions/peleliu_pt_port_06_cruisers;Port 06;Port 06;nice;;;
missions/peleliu_pt_port_07_cruisers;Port 07;Port 07;nice;;;
missions/peleliu_pt_port_08_cruisers;Port 08;Port 08;nice;;;
missions/eastern_front_1941;[Assault] Poland (1941);[Assault] Poland (1941);nice;;;
missions/eastern_front_1943;[Assault] Kursk (1943);[Assault] Kursk (1943);nice;;;
missions/middle_east_1973;[Assault] Sinai (1973);[Assault] Sinai (1973);nice;;;
missions/africa_desert_convoy_pvet;[Convoy] Second battle of El Alamein (1942);[Convoy] Second battle of El Alamein (1942);nice;;;
missions/volokolamsk_convoy_pvet;[Convoy] Volokolamsk (1942);[Convoy] Volokolamsk (1942);nice;;;
country_sky_pirates;The Republic of Sky Pirates;The Republic of Sky Pirates;nice;;;
event/war2077;Warfare 2077;Warfare 2077;nice;;;
missions/western_europe_Dom;Warfare 2077;Warfare 2077;nice;;;
missions/_defdom;[DEF-Domination];[DEF-Domination];same;;;
missions/_defdom/desc;"

In [DEF-Domination] mode, the area of hostilities is guarded by a defense system that accumulates charge and periodically inflicts an electromagnetic blow on all invaders.
The emitters are located underground and are ineffective for attacking targets along the applicate axis. Thus, the areas above the emitters are safe and are marked on the map as DEF-zones.
DEF-zones are not capable of preventing aircraft from being irradiated, so they are advised to keep their distance from the battlefield during an electromagnetic strike.";"

In [DEF-Domination] mode, the area of hostilities is guarded by a defense system that accumulates charge and periodically inflicts an electromagnetic blow on all invaders.
The emitters are located underground and are ineffective for attacking targets along the applicate axis. Thus, the areas above the emitters are safe and are marked on the map as DEF-zones.
DEF-zones are not capable of preventing aircraft from being irradiated, so they are advised to keep their distance from the battlefield during an electromagnetic strike.";nice;;;
event/tailspin_progress;"

Unlock new aircraft by shooting down enemies and supporting your teammates!
You can monitor your progress at the bottom of the screen - which aircraft are already open and what needs to be done to open the rest!
All open aircraft are available in battle!";"

Unlock new aircraft by shooting down enemies and supporting your teammates!
You can monitor your progress at the bottom of the screen - which aircraft are already open and what needs to be done to open the rest!
All open aircraft are available in battle!";nice;;;
chapters/deathmatch;Encounter;Encounter;same;;;
chapters/capture_the_flag;Capture the Flag;Capture the Flag;nice;;;
chapters/battle_royale;Battle Royale;Battle Royale;nice;;;
chapters/confrontation;Confrontation;Confrontation;same;;;
chapters/other;Other;Other;same;;;
chapters/all;All Categories;All Categories;nice;;;
chapters/dom;Domination;Domination;same;;;
missions/honolulu_alt_BfD_norespawn;[Operation] Military Exercise on Oahu;[Operation] Military Exercise on Oahu;nice;;;
missions/equatorial_island_BfD_norespawn;[Operation] Bourbon Island;[Operation] Bourbon Island;nice;;;
missions/air_denmark_BfD_norespawn;[Operation] Denmark;[Operation] Denmark;nice;;;
missions/air_israel_BfD_norespawn;[Operation] Golan Heights;[Operation] Golan Heights;nice;;;
missions/air_israel_wide_spawns_BfD_norespawn;[Operation] Golan Heights (air spawns);[Operation] Golan Heights (air spawns);nice;;;
missions/afp_base_01_for_t1;Helipad 1;Helipad 1;nice;;;
missions/afp_base_02_for_t1;Helipad 2;Helipad 2;nice;;;
missions/afp_base_03_for_t1;Helipad 3;Helipad 3;nice;;;
missions/afp_base_04_for_t1;Helipad 4;Helipad 4;nice;;;
missions/afp_base_05_for_t1;Helipad 5;Helipad 5;nice;;;
missions/afp_base_06_for_t1;Helipad 6;Helipad 6;nice;;;
missions/afp_base_07_for_t1;Helipad 7;Helipad 7;nice;;;
missions/afp_base_08_for_t1;Helipad 8;Helipad 8;nice;;;
missions/afp_base_09_for_t1;Helipad 9;Helipad 9;nice;;;
missions/afp_base_10_for_t1;Helipad 10;Helipad 10;nice;;;
missions/afp_base_11_for_t1;Helipad 11;Helipad 11;nice;;;
missions/afp_base_12_for_t1;Helipad 12;Helipad 12;nice;;;
missions/afp_base_13_for_t1;Helipad 13;Helipad 13;nice;;;
missions/afp_base_14_for_t1;Helipad 14;Helipad 14;nice;;;
missions/afp_base_15_for_t1;Helipad 15;Helipad 15;nice;;;
missions/afp_base_16_for_t1;Helipad 16;Helipad 16;nice;;;
missions/afp_base_17_for_t1;Helipad 17;Helipad 17;nice;;;
missions/afp_base_18_for_t1;Helipad 18;Helipad 18;nice;;;
missions/arachis_Dom;Children of Arachis;Children of Arachis;nice;;;
missions/arachis_Dom/desc;"
The mission objective is to achieve control over three key points.
Proceed with extreme caution! Firing guns and moving at high speed attract the sand worm!";"
The mission objective is to achieve control over three key points.
Proceed with extreme caution! Firing guns and moving at high speed attract the sand worm!";nice;;;
country_arachis_bull;House of the Bull;House of the Bull;nice;;;
country_arachis_hawk;House of the Hawk;House of the Hawk;nice;;;
missions/_Aslt;[Advance];[Advance];same;;;
missions/_Aslt/desc;"

In the [Advance] event teams are divided into attackers and defenders.

Atackers team objective:
- Consecutively capture all enemy points

Defenders team objective:
- Hold defensive positions and don't let enemy capture the points";"

In the [Advance] event teams are divided into attackers and defenders.

Atackers team objective:
- Consecutively capture all enemy points

Defenders team objective:
- Hold defensive positions and don't let enemy capture the points";nice;;;
event/advance;Advance;Advance;same;;;
event/advance/desc;"
The attackers have to consecutively capture all the points on a map,
while the defenders have to protect them.";"
The attackers have to consecutively capture all the points on a map,
while the defenders have to protect them.";nice;;;
missions/area_88;"[Collabo] Special battle ""Area 88""";"[Collabo] Special battle ""Area 88""";nice;;;
missions/area_88/desc;"In this mode, for every 11 aircraft shot down, you can randomly obtain one of the 8 types of personal mark decals in ""Area 88"". If you collect all the decals for shooting down 88 aircraft, which is equivalent to a $1.5 million penalty, you will receive ""the flaming unicorn"" decal, which is the personal mark of the main character, Makoto Kazama, and the special camouflage for the F-5E TIGER II fighter, as well as the title ""Etranger"".";"In this mode, for every 11 aircraft shot down, you can randomly obtain one of the 8 types of personal mark decals in ""Area 88"". If you collect all the decals for shooting down 88 aircraft, which is equivalent to a $1.5 million penalty, you will receive ""the flaming unicorn"" decal, which is the personal mark of the main character, Makoto Kazama, and the special camouflage for the F-5E TIGER II fighter, as well as the title ""Etranger"".";nice;;;
missions/arctic_01;Arctic. Pier;Arctic. Pier;nice;;;
missions/arctic_02;Arctic. Polar Base;Arctic. Polar Base;nice;;;
at_gun_right_flank;Anti-tank gun (right flank);Anti-tank gun (right flank);nice;;;
at_gun_left_flank;Anti-tank gun (left flank);Anti-tank gun (left flank);nice;;;
missions/moscow_regular_BfD_norespawn;[Operation] Moscow;[Operation] Moscow;nice;;;
missions/air_ladoga_generic_BfD_norespawn;[Operation] Ladoga. Winter 1941;[Operation] Ladoga. Winter 1941;nice;;;
missions/egypt_sinai_BfD_norespawn;[Operation] Sinai;[Operation] Sinai;nice;;;
missions/air_vietnam_generic_BfD_norespawn;[Operation] Battle for Vietnam;[Operation] Battle for Vietnam;nice;;;
missions/air_pyrenees_BfD_norespawn;[Operation] Pyrenees;[Operation] Pyrenees;nice;;;
missions/air_southeastern_cliffs_BfD_norespawn;[Operation] Rocky Pillars;[Operation] Rocky Pillars;nice;;;
missions/air_southeastern_city_BfD_norespawn;[Operation] Southeastern City;[Operation] Southeastern City;nice;;;
missions/air_kamchatka_BfD_norespawn;[Operation] Kamchatka;[Operation] Kamchatka;nice;;;
missions/air_kamchatka_east_BfD_norespawn;[Operation] Kamchatka. East;[Operation] Kamchatka. East;nice;;;
missions/avatar_2022;Pandora’s Box;Pandora’s Box;nice;;;
missions/avatar_2022/desc;"
The attackers have to destroy the Sacred Tree with incendiary rockets in the allotted time,
while the defenders have to prevent the Sacred Tree from being destroyed.";"
The attackers have to destroy the Sacred Tree with incendiary rockets in the allotted time,
while the defenders have to prevent the Sacred Tree from being destroyed.";nice;;;
missions/_deepdefa;[Defense In Depth #1];[Defense In Depth #1];nice;;;
missions/_deepdefa/defensive;[Defense In Depth #1];[Defense In Depth #1];nice;;;
missions/_deepdefa/offensive;[Onslaught #1];[Onslaught #1];nice;;;
missions/_deepdefb;[Defense In Depth #2];[Defense In Depth #2];nice;;;
missions/_deepdefb/defensive;[Defense In Depth #2];[Defense In Depth #2];nice;;;
missions/_deepdefb/offensive;[Onslaught #2];[Onslaught #2];nice;;;
missions/_deepdef/desc/defensive;"Enemy armored forces are preparing to storm our defense in depth.

Mission objective:
- Prevent the enemy from breaking through and consecutively capturing all the key positions <color=@teamBlueColor>╶</color>";"Enemy armored forces are preparing to storm our defense in depth.

Mission objective:
- Prevent the enemy from breaking through and consecutively capturing all the key positions <color=@teamBlueColor>╶</color>";nice;;;
missions/_deepdef/desc/offensive;"We have begun an assault on the enemy defense in depth.

Mission objective:
- Consecutively capture all the enemy's key positions <color=@teamRedColor>╶</color> within the allotted time";"We have begun an assault on the enemy defense in depth.

Mission objective:
- Consecutively capture all the enemy's key positions <color=@teamRedColor>╶</color> within the allotted time";nice;;;
missions/_aconq;[Air Conquest];[Air Conquest];nice;;;
missions/_aconq/main/desc;Teams should destroy indicated targets, capture airfields and air zones and fulfil other tasks in order to win.;Teams should destroy indicated targets, capture airfields and air zones and fulfil other tasks in order to win.;nice;;;
missions/short/submarine_convoy_hunting_ncnv;Battle of the Atlantic;Battle of the Atlantic;nice;;;
missions/submarine_convoy_hunting_ncnv;Battle of the Atlantic;Battle of the Atlantic;nice;;;
missions/submarine_convoy_hunting_ncnv/desc;"
Convoys consist of ships controlled by AI and escort ships controlled by players. If you are playing as a defender, you will win if you bring at least 20% of the cargo ships to the meeting point with the escort fleet!";"
Convoys consist of ships controlled by AI and escort ships controlled by players. If you are playing as a defender, you will win if you bring at least 20% of the cargo ships to the meeting point with the escort fleet!";nice;;;
raider_vehicles;Raider vehicles;Raider vehicles;nice;;;
missions/air_mysterious_valley_spaceport_BfD_norespawn;[Operation] Mysterious Valley. Spaceport;[Operation] Mysterious Valley. Spaceport;nice;;;
missions/air_mysterious_valley_wide_spawns_BfD_norespawn;[Operation] Mysterious Valley (air spawns);[Operation] Mysterious Valley (air spawns);nice;;;
missions/air_mysterious_valley_BfD_norespawn;[Operation] Mysterious Valley;[Operation] Mysterious Valley;nice;;;
battle_of_jutland/name;Battle of Jutland;Battle of Jutland;nice;;;
missions/_sead;[SEAD];[SEAD];same;;;
missions/_sead/defensive;[Air Defense Support];[Air Defense Support];nice;;;
missions/_sead/offensive;[SEAD];[SEAD];same;;;
missions/_sead/desc/defensive;"Enemy aircraft are trying to neutralize our air defense system in this area in order to pave the way for further offensive.

Mission objective:
- Prevent the destruction of SAM sites, provide protection from enemy aircraft";"Enemy aircraft are trying to neutralize our air defense system in this area in order to pave the way for further offensive.

Mission objective:
- Prevent the destruction of SAM sites, provide protection from enemy aircraft";nice;;;
missions/_sead/desc/offensive;"The enemy air defense is hampering the actions of our aircraft. Without its neutralization, further advancement is impossible.

Mission objective:
- Neutralize enemy SAM sites in the area";"The enemy air defense is hampering the actions of our aircraft. Without its neutralization, further advancement is impossible.

Mission objective:
- Neutralize enemy SAM sites in the area";nice;;;
missions/_strbomb;[Deep Strike];[Deep Strike];nice;;;
missions/_strbomb/defensive;[Infrastructure Air Defense];[Infrastructure Air Defense];nice;;;
missions/_strbomb/offensive;[Deep Strike];[Deep Strike];nice;;;
missions/_strbomb/desc/defensive;"Enemy aircraft are planning to strike our infrastructure facility in this area.

Mission objective:
- Prevent the destruction of the infrastructure facility, provide protection from enemy aircraft";"Enemy aircraft are planning to strike our infrastructure facility in this area.

Mission objective:
- Prevent the destruction of the infrastructure facility, provide protection from enemy aircraft";nice;;;
missions/_strbomb/desc/offensive;"An important enemy infrastructure facility is located in this area.

Mission objective:
- Locate the infrastructure facility
- Cause as much damage to it as possible";"An important enemy infrastructure facility is located in this area.

Mission objective:
- Locate the infrastructure facility
- Cause as much damage to it as possible";nice;;;
events/bullet_hell;Bullet Hell;Bullet Hell;nice;;;
missions/_bullet_hell;[Bullet Hell];[Bullet Hell];nice;;;
missions/_bullet_hell/desc;Bullet Hell is a team deathmatch style mode that pits two aircraft teams against each other using guns only. No missiles allowed! You can rearm and refuel in a special zone marked on the mini-map. The first team to reach the required score will emerge victorious!;Bullet Hell is a team deathmatch style mode that pits two aircraft teams against each other using guns only. No missiles allowed! You can rearm and refuel in a special zone marked on the mini-map. The first team to reach the required score will emerge victorious!;nice;;;
MISSION_VERSUS_LANG_KEEP_IT_ALWAYS_FIRST;;;same;;;
